,w0,w1,w2,w3,a0,a1,a2,a3,direction
1528,35.0,127.0,565.0,773.0,0,1,0,0,right
1529,35.0,89.0,565.0,811.0,0,1,0,0,right
1530,171.0,89.0,429.0,811.0,0,0,1,0,down
1531,171.0,205.0,429.0,695.0,0,0,0,1,left
1532,171.0,321.0,429.0,579.0,0,0,0,1,left
1533,171.0,437.0,429.0,463.0,0,0,0,1,left
1534,171.0,669.0,429.0,231.0,0,0,0,1,left
1535,171.0,751.0,429.0,149.0,0,0,0,1,left
1536,55.0,751.0,545.0,149.0,1,0,0,0,up
1537,51.0,751.0,549.0,149.0,1,0,0,0,up
1538,51.0,517.0,549.0,383.0,0,1,0,0,right
1539,154.0,287.0,446.0,613.0,0,1,0,0,right
1540,154.0,51.0,446.0,849.0,0,1,0,0,right
1541,272.0,16.0,328.0,884.0,0,0,1,0,down
1542,283.0,254.0,317.0,646.0,0,0,0,1,left
1543,402.0,330.0,198.0,570.0,0,0,1,0,down
1544,521.0,330.0,79.0,570.0,0,0,1,0,down
1545,502.0,310.0,98.0,590.0,1,0,0,0,up
1546,502.0,189.0,98.0,711.0,0,1,0,0,right
1547,502.0,68.0,98.0,832.0,0,1,0,0,right
1548,338.0,171.0,262.0,729.0,0,0,0,1,left
1549,338.0,293.0,262.0,607.0,0,0,0,1,left
1550,338.0,415.0,262.0,485.0,0,0,0,1,left
1551,216.0,492.0,384.0,408.0,1,0,0,0,up
1552,35.0,501.0,565.0,399.0,0,0,0,1,left
1553,158.0,501.0,442.0,399.0,0,0,1,0,down
1554,281.0,501.0,319.0,399.0,0,0,1,0,down
1555,404.0,501.0,196.0,399.0,0,0,1,0,down
1556,460.0,400.0,140.0,500.0,0,1,0,0,right
1557,336.0,400.0,264.0,500.0,1,0,0,0,up
1558,300.0,525.0,300.0,375.0,0,0,0,1,left
1559,300.0,650.0,300.0,250.0,0,0,0,1,left
1560,300.0,704.0,300.0,196.0,0,0,0,1,left
1561,368.0,830.0,232.0,70.0,0,0,0,1,left
1562,326.0,873.0,274.0,27.0,1,0,0,0,up
1563,260.0,736.0,340.0,164.0,0,1,0,0,right
1564,260.0,96.0,340.0,804.0,0,1,0,0,right
1565,260.0,39.0,340.0,861.0,0,1,0,0,right
1566,201.0,251.0,399.0,649.0,1,0,0,0,up
1567,108.0,511.0,492.0,389.0,0,0,0,1,left
1568,129.0,534.0,471.0,366.0,0,0,1,0,down
1569,129.0,270.0,471.0,630.0,0,1,0,0,right
1570,261.0,221.0,339.0,679.0,0,0,1,0,down
1571,262.0,354.0,338.0,546.0,0,0,0,1,left
1572,262.0,620.0,338.0,280.0,0,0,0,1,left
1573,262.0,753.0,338.0,147.0,0,0,0,1,left
1574,232.0,816.0,368.0,84.0,1,0,0,0,up
1575,232.0,564.0,368.0,336.0,0,1,0,0,right
1576,366.0,564.0,234.0,336.0,0,0,1,0,down
1577,479.0,564.0,121.0,336.0,0,0,1,0,down
1578,479.0,800.0,121.0,100.0,0,0,0,1,left
1579,344.0,800.0,256.0,100.0,1,0,0,0,up
1580,152.0,800.0,448.0,100.0,1,0,0,0,up
1581,152.0,528.0,448.0,372.0,0,1,0,0,right
1582,152.0,392.0,448.0,508.0,0,1,0,0,right
1583,152.0,256.0,448.0,644.0,0,1,0,0,right
1584,152.0,208.0,448.0,692.0,0,1,0,0,right
1585,349.0,208.0,251.0,692.0,0,0,1,0,down
1586,349.0,71.0,251.0,829.0,0,1,0,0,right
1587,349.0,53.0,251.0,847.0,0,1,0,0,right
1588,486.0,53.0,114.0,847.0,0,0,1,0,down
1589,549.0,53.0,51.0,847.0,0,0,1,0,down
1590,549.0,191.0,51.0,709.0,0,0,0,1,left
1591,549.0,742.0,51.0,158.0,0,0,0,1,left
1592,411.0,742.0,189.0,158.0,1,0,0,0,up
1593,327.0,464.0,273.0,436.0,0,1,0,0,right
1594,466.0,130.0,134.0,770.0,0,0,1,0,down
1595,515.0,270.0,85.0,630.0,0,0,0,1,left
1596,515.0,410.0,85.0,490.0,0,0,0,1,left
1597,515.0,730.0,85.0,170.0,0,0,0,1,left
1598,349.0,730.0,251.0,170.0,1,0,0,0,up
1599,172.0,584.0,428.0,316.0,0,1,0,0,right
1600,172.0,284.0,428.0,616.0,0,1,0,0,right
1601,88.0,284.0,512.0,616.0,1,0,0,0,up
1602,88.0,833.0,512.0,67.0,0,0,0,1,left
1603,456.0,863.0,144.0,37.0,0,0,0,1,left
1604,223.0,863.0,377.0,37.0,1,0,0,0,up
1605,223.0,718.0,377.0,182.0,0,1,0,0,right
1606,223.0,428.0,377.0,472.0,0,1,0,0,right
1607,78.0,399.0,522.0,501.0,1,0,0,0,up
1608,519.0,682.0,81.0,218.0,0,0,1,0,down
1609,519.0,388.0,81.0,512.0,0,1,0,0,right
1610,225.0,368.0,375.0,532.0,1,0,0,0,up
1611,225.0,516.0,375.0,384.0,0,0,0,1,left
1612,77.0,710.0,523.0,190.0,1,0,0,0,up
1613,38.0,710.0,562.0,190.0,1,0,0,0,up
1614,412.0,754.0,188.0,146.0,0,0,1,0,down
1615,412.0,783.0,188.0,117.0,0,0,0,1,left
1616,350.0,481.0,250.0,419.0,0,1,0,0,right
1617,350.0,330.0,250.0,570.0,0,1,0,0,right
1618,350.0,187.0,250.0,713.0,0,1,0,0,right
1619,32.0,491.0,568.0,409.0,0,0,0,1,left
1620,17.0,291.0,583.0,609.0,0,1,0,0,right
1621,170.0,291.0,430.0,609.0,0,0,1,0,down
1622,246.0,291.0,354.0,609.0,0,0,1,0,down
1623,246.0,445.0,354.0,455.0,0,0,0,1,left
1624,246.0,599.0,354.0,301.0,0,0,0,1,left
1625,246.0,880.0,354.0,20.0,0,0,0,1,left
1626,188.0,880.0,412.0,20.0,1,0,0,0,up
1627,188.0,725.0,412.0,175.0,0,1,0,0,right
1628,188.0,570.0,412.0,330.0,0,1,0,0,right
1629,343.0,133.0,257.0,767.0,0,0,1,0,down
1630,374.0,133.0,226.0,767.0,0,0,1,0,down
1631,374.0,171.0,226.0,729.0,0,0,0,1,left
1632,218.0,171.0,382.0,729.0,1,0,0,0,up
1633,62.0,171.0,538.0,729.0,1,0,0,0,up
1634,23.0,610.0,577.0,290.0,0,0,0,1,left
1635,337.0,610.0,263.0,290.0,0,0,1,0,down
1636,565.0,619.0,35.0,281.0,0,0,1,0,down
1637,565.0,460.0,35.0,440.0,0,1,0,0,right
1638,452.0,339.0,148.0,561.0,1,0,0,0,up
1639,452.0,819.0,148.0,81.0,0,0,0,1,left
1640,452.0,890.0,148.0,10.0,0,0,0,1,left
1641,589.0,729.0,11.0,171.0,0,1,0,0,right
1642,589.0,407.0,11.0,493.0,0,1,0,0,right
1643,589.0,246.0,11.0,654.0,0,1,0,0,right
1644,589.0,158.0,11.0,742.0,0,1,0,0,right
1645,519.0,320.0,81.0,580.0,0,0,0,1,left
1646,357.0,555.0,243.0,345.0,1,0,0,0,up
1647,195.0,555.0,405.0,345.0,1,0,0,0,up
1648,85.0,555.0,515.0,345.0,1,0,0,0,up
1649,85.0,392.0,515.0,508.0,0,1,0,0,right
1650,149.0,195.0,451.0,705.0,0,0,1,0,down
1651,149.0,48.0,451.0,852.0,0,1,0,0,right
1652,171.0,48.0,429.0,852.0,0,0,1,0,down
1653,150.0,81.0,450.0,819.0,1,0,0,0,up
1654,150.0,413.0,450.0,487.0,0,0,0,1,left
1655,150.0,579.0,450.0,321.0,0,0,0,1,left
1656,311.0,571.0,289.0,329.0,0,1,0,0,right
1657,311.0,237.0,289.0,663.0,0,1,0,0,right
1658,311.0,149.0,289.0,751.0,0,1,0,0,right
1659,280.0,485.0,320.0,415.0,0,0,0,1,left
1660,280.0,653.0,320.0,247.0,0,0,0,1,left
1661,429.0,685.0,171.0,215.0,0,0,1,0,down
1662,429.0,540.0,171.0,360.0,0,1,0,0,right
1663,243.0,540.0,357.0,360.0,1,0,0,0,up
1664,243.0,361.0,357.0,539.0,0,1,0,0,right
1665,358.0,532.0,242.0,368.0,0,0,0,1,left
1666,358.0,577.0,242.0,323.0,0,0,0,1,left
1667,233.0,577.0,367.0,323.0,1,0,0,0,up
1668,233.0,652.0,367.0,248.0,0,0,0,1,left
1669,221.0,652.0,379.0,248.0,1,0,0,0,up
1670,221.0,308.0,379.0,592.0,0,1,0,0,right
1671,478.0,308.0,122.0,592.0,0,0,1,0,down
1672,478.0,482.0,122.0,418.0,0,0,0,1,left
1673,478.0,656.0,122.0,244.0,0,0,0,1,left
1674,376.0,118.0,224.0,782.0,0,1,0,0,right
1675,460.0,150.0,140.0,750.0,0,0,0,1,left
1676,324.0,341.0,276.0,559.0,0,0,0,1,left
1677,146.0,341.0,454.0,559.0,1,0,0,0,up
1678,48.0,214.0,552.0,686.0,0,1,0,0,right
1679,408.0,52.0,192.0,848.0,0,0,1,0,down
1680,579.0,233.0,21.0,667.0,0,0,0,1,left
1681,579.0,456.0,21.0,444.0,0,0,0,1,left
1682,342.0,456.0,258.0,444.0,1,0,0,0,up
1683,264.0,483.0,336.0,417.0,0,0,1,0,down
1684,517.0,588.0,83.0,312.0,0,0,0,1,left
1685,333.0,588.0,267.0,312.0,1,0,0,0,up
1686,12.0,634.0,588.0,266.0,0,1,0,0,right
1687,32.0,577.0,568.0,323.0,0,0,1,0,down
1688,32.0,514.0,568.0,386.0,0,1,0,0,right
1689,300.0,780.0,300.0,120.0,0,0,0,1,left
1690,99.0,661.0,501.0,239.0,0,1,0,0,right
1691,289.0,661.0,311.0,239.0,0,0,1,0,down
1692,479.0,661.0,121.0,239.0,0,0,1,0,down
1693,589.0,470.0,11.0,430.0,0,1,0,0,right
1694,211.0,72.0,389.0,828.0,0,1,0,0,right
1695,81.0,59.0,519.0,841.0,1,0,0,0,up
1696,81.0,348.0,519.0,552.0,0,0,0,1,left
1697,274.0,348.0,326.0,552.0,0,0,1,0,down
1698,414.0,348.0,186.0,552.0,0,0,1,0,down
1699,271.0,380.0,329.0,520.0,0,0,0,1,left
1700,426.0,380.0,174.0,520.0,0,0,1,0,down
1701,228.0,506.0,372.0,394.0,1,0,0,0,up
1702,228.0,179.0,372.0,721.0,0,1,0,0,right
1703,31.0,179.0,569.0,721.0,1,0,0,0,up
1704,12.0,179.0,588.0,721.0,1,0,0,0,up
1705,12.0,377.0,588.0,523.0,0,0,0,1,left
1706,12.0,476.0,588.0,424.0,0,0,0,1,left
1707,94.0,476.0,506.0,424.0,0,0,1,0,down
1708,94.0,588.0,506.0,312.0,0,0,0,1,left
1709,293.0,588.0,307.0,312.0,0,0,1,0,down
1710,365.0,388.0,235.0,512.0,0,1,0,0,right
1711,365.0,188.0,235.0,712.0,0,1,0,0,right
1712,365.0,35.0,235.0,865.0,0,1,0,0,right
1713,302.0,35.0,298.0,865.0,1,0,0,0,up
